transaction_id,date,amount,currency,sender_account_id,sender_name,receiver_account_id,receiver_name,description,transaction_type
9E9E6E78-C10,2001-05-14,388515.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Energy trading settlement,wire_transfer
0FDDD397-3E3,2001-05-14,1394238.24,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
6D03F0E6-31F,2001-05-14,314154.23,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Power purchase agreement,wire_transfer
5B952BC2-9ED,2001-05-15,1853729.47,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Fuel supply agreement,wire_transfer
4B3252D4-CE0,2001-05-16,827509.18,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
4E7D1DA4-F7C,2001-05-16,1502837.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Transmission tariff payment,wire_transfer
722BF7B7-F28,2001-05-16,1102120.45,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
7B5FD078-F63,2001-05-16,958114.98,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
26802D28-765,2001-05-16,1894228.87,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Quarterly service fee,wire_transfer
4D415EC0-6D7,2001-05-17,1970764.34,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
D12C832A-2DA,2001-05-17,1745309.44,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
DCF432F9-CAB,2001-05-17,1402239.28,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Transmission tariff payment,wire_transfer
2C04C2B6-7AC,2001-05-18,692761.96,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Quarterly service fee,wire_transfer
81A7873C-0B0,2001-05-18,1957196.46,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Natural gas procurement,wire_transfer
2F3DF328-4D8,2001-05-18,1609334.15,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Balancing charge adjustment,wire_transfer
FD93017C-987,2001-05-19,540774.18,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Pipeline maintenance services,wire_transfer
ABBC6F13-9DD,2001-05-20,4000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-007,Timberwolf LLC,Management consulting fees,wire_transfer
BF0199F4-CD5,2001-05-21,1721704.0,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
76ACCF72-54A,2001-05-22,726827.18,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
702791E5-46B,2001-05-23,220794.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Regulatory compliance fee,wire_transfer
FD0BCF48-334,2001-05-23,4000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-001,LJM Cayman L.P.,Partnership distribution,wire_transfer
515EC600-2E6,2001-05-24,1767372.85,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Capacity reservation charge,wire_transfer
B021770A-F82,2001-05-24,1846163.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Balancing charge adjustment,wire_transfer
292C7DC3-FAC,2001-05-24,1137192.31,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Quarterly service fee,wire_transfer
4BAB3362-5A8,2001-05-25,1713731.54,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
636A4D13-455,2001-05-25,1796084.25,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
4208C2EF-F78,2001-05-25,801140.41,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
4796BBAC-EB2,2001-05-25,1734882.06,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
0A2023A1-B4B,2001-05-26,888159.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Quarterly service fee,wire_transfer
17D412A4-BB6,2001-05-26,459488.13,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Quarterly service fee,wire_transfer
0073C560-9B9,2001-05-26,1675608.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Balancing charge adjustment,wire_transfer
B04E2CF3-F17,2001-05-27,1567444.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Capacity reservation charge,wire_transfer
12D45EC6-D44,2001-05-27,735341.94,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Energy trading settlement,wire_transfer
362454B0-A97,2001-05-27,5000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-008,Whitewing Associates L.P.,Professional services,wire_transfer
0D096CC4-9D9,2001-05-28,849227.2,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Regulatory compliance fee,wire_transfer
1C6A44BC-F3A,2001-05-28,654916.76,USD,ACC-ENR-001,Enron Corp,ACC-SPE-005,Southampton Place L.P.,Investment management fee,wire_transfer
D01C8BC8-D2F,2001-05-28,873085.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Transmission tariff payment,wire_transfer
8965F8DA-3DB,2001-05-29,1767363.78,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Regulatory compliance fee,wire_transfer
859C7437-9C7,2001-05-29,1545146.28,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Equipment lease payment,wire_transfer
D6AD74C0-DD7,2001-05-31,1691259.49,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Fuel supply agreement,wire_transfer
00B9A476-347,2001-05-31,1933954.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Pipeline maintenance services,wire_transfer
D06EDBD1-A06,2001-06-01,1054674.36,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
F1F90EBE-F87,2001-06-01,388915.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,IT infrastructure services,wire_transfer
0E991759-E32,2001-06-03,25669.82,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
7E1DEFB3-DB0,2001-06-03,367360.44,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
E7DD0C8F-C85,2001-06-03,1154757.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
30D42033-0CD,2001-06-03,881140.14,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
65A85AFC-4E2,2001-06-03,718064.28,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
6FB74BC7-9BF,2001-06-03,119029.77,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
0488D1A2-DB8,2001-06-04,249997.95,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Balancing charge adjustment,wire_transfer
CF85507C-410,2001-06-04,1444422.76,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
242915F5-106,2001-06-05,18631.88,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
58535241-719,2001-06-05,188399.48,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
4121E2DA-76A,2001-06-05,782184.88,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
6EE52B24-3FA,2001-06-06,946719.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Interconnection fee,wire_transfer
DB4BAE3A-320,2001-06-07,543192.55,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
A7385483-CC4,2001-06-07,1408661.85,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Capacity reservation charge,wire_transfer
28090D08-507,2001-06-07,1882911.89,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
FB9ED71F-29B,2001-06-07,845176.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Regulatory compliance fee,wire_transfer
D120115C-3D0,2001-06-08,1844524.28,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Regulatory compliance fee,wire_transfer
CF69C8CA-CB8,2001-06-08,467960.78,USD,ACC-ENR-001,Enron Corp,ACC-SPE-006,Talon LLC,Management consulting fees,wire_transfer
B4DB7683-D93,2001-06-08,1623878.78,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
053128C9-F25,2001-06-08,1946815.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,IT infrastructure services,wire_transfer
E1A8DD44-15B,2001-06-09,1590749.85,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
6A65D23F-9ED,2001-06-09,918521.41,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
9618739E-18E,2001-06-09,954433.27,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Gas supply contract payment,wire_transfer
6A9F31BF-8FC,2001-06-10,261110.14,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Quarterly service fee,wire_transfer
16756F05-EF4,2001-06-10,1426429.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Natural gas procurement,wire_transfer
83A129E7-83C,2001-06-10,1495402.7,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
D2229B63-655,2001-06-10,1672973.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Capacity reservation charge,wire_transfer
8803247F-0E6,2001-06-11,947270.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Energy trading settlement,wire_transfer
F81B7525-1DF,2001-06-11,1832984.85,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Capacity reservation charge,wire_transfer
0186A58E-81B,2001-06-12,633297.41,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
2C626E8A-2BE,2001-06-14,1811559.36,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Pipeline maintenance services,wire_transfer
45EAF5CF-FD4,2001-06-15,508885.52,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Natural gas procurement,wire_transfer
4D68C8FA-A1E,2001-06-15,978142.05,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
9D10C25E-239,2001-06-15,1217066.02,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Regulatory compliance fee,wire_transfer
E2D81133-DD0,2001-06-16,1698851.93,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
34201F24-CFF,2001-06-17,497020.96,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Quarterly service fee,wire_transfer
FBDE0B75-1E9,2001-06-18,238637.17,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Capital distribution,wire_transfer
E8390C2D-D35,2001-06-19,155216.32,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Regulatory compliance fee,wire_transfer
49E53EEC-7FF,2001-06-19,974348.06,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Pipeline maintenance services,wire_transfer
CD77D971-AE1,2001-06-19,739261.42,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
EAB78C53-A49,2001-06-19,879533.25,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Regulatory compliance fee,wire_transfer
671B890B-2A8,2001-06-20,1740703.62,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
889E9AF6-09F,2001-06-20,1543031.9,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Balancing charge adjustment,wire_transfer
95C7C354-799,2001-06-20,1115792.67,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
B1766A55-F23,2001-06-21,1152387.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
64DB73F6-852,2001-06-21,742003.51,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
E80AAB50-60B,2001-06-23,1277855.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Natural gas procurement,wire_transfer
E823005C-620,2001-06-23,444589.13,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
03456B70-6A7,2001-06-24,1786448.53,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Balancing charge adjustment,wire_transfer
277FAAE4-544,2001-06-24,1911074.3,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Capacity reservation charge,wire_transfer
1B173B45-391,2001-06-24,310405.23,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Capacity reservation charge,wire_transfer
CDD1C2D8-E04,2001-06-24,1327258.0,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Regulatory compliance fee,wire_transfer
84EECFAD-C7F,2001-06-24,1776283.72,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
7D10AD83-5F6,2001-06-25,1074472.28,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Regulatory compliance fee,wire_transfer
9D4291D1-1DB,2001-06-26,1086578.96,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
47C0B461-F79,2001-06-26,35800.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
AF2850AC-D14,2001-06-26,277427.19,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
B325FDA4-BC0,2001-06-27,483747.3,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
E43D2346-517,2001-06-28,1749860.45,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Balancing charge adjustment,wire_transfer
7ED32CFF-042,2001-06-28,1575646.52,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Pipeline maintenance services,wire_transfer
320E4A8B-B2E,2001-06-28,824177.35,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Transmission tariff payment,wire_transfer
F5EBFFAF-88E,2001-06-28,1438149.19,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,IT infrastructure services,wire_transfer
990D135F-3C3,2001-06-28,38200000.0,USD,ACC-ENR-001,Enron Corp,ACC-SPE-001,LJM Cayman L.P.,Equity contribution,wire_transfer
4692E81E-D10,2001-06-30,1786218.66,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
4048CC08-509,2001-06-30,1214716.1,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Interconnection fee,wire_transfer
0E260ED3-A0D,2001-06-30,977435.3,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
68EF2282-1F9,2001-06-30,1191422.2,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Gas supply contract payment,wire_transfer
1CF4E2F9-9E6,2001-07-01,982767.65,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
A36718BB-440,2001-07-01,1350534.13,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
AE73A8BA-E38,2001-07-01,1772130.46,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Gas supply contract payment,wire_transfer
05523E77-202,2001-07-02,1412308.41,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
4CA28F0A-23D,2001-07-02,244344.38,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
3875503D-943,2001-07-02,1841696.68,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
87BCB6BB-BCA,2001-07-03,1747538.77,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
2F7B4CE9-579,2001-07-03,1242937.45,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
D3A9357C-096,2001-07-03,143908.9,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
8444D399-D8B,2001-07-04,37054000.0,USD,ACC-SPE-001,LJM Cayman L.P.,ACC-SPE-004,JEDI Partners L.P.,Partnership capital transfer,wire_transfer
E253B006-7C9,2001-07-04,1393479.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Interconnection fee,wire_transfer
5F2C981F-92B,2001-07-04,1349653.75,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Pipeline maintenance services,wire_transfer
780476F6-AAF,2001-07-06,166872.89,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Pipeline maintenance services,wire_transfer
189F037B-132,2001-07-07,1249166.41,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
E75492EF-98E,2001-07-08,144351.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Regulatory compliance fee,wire_transfer
57367AF0-C8C,2001-07-08,577006.59,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
780B3F40-504,2001-07-08,933266.61,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
E8FEE5EE-465,2001-07-09,1928095.07,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Power purchase agreement,wire_transfer
18E86C6B-479,2001-07-10,914244.77,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Regulatory compliance fee,wire_transfer
569539D6-B8D,2001-07-10,1014480.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Capacity reservation charge,wire_transfer
342BF76E-5D0,2001-07-11,1498312.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Regulatory compliance fee,wire_transfer
F5251C9F-8D6,2001-07-11,68955.06,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Transmission tariff payment,wire_transfer
3CD4E236-DF2,2001-07-12,1663154.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Quarterly service fee,wire_transfer
BC05A3CE-62C,2001-07-12,1952495.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Quarterly service fee,wire_transfer
3A5794A5-C77,2001-07-13,1444471.43,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Quarterly service fee,wire_transfer
62FCD5A3-3A8,2001-07-13,226190.33,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
DE09358B-FD7,2001-07-14,1808314.54,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Pipeline maintenance services,wire_transfer
7B1A3874-7A9,2001-07-15,1853032.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Transmission tariff payment,wire_transfer
846ABDD1-BAC,2001-07-15,204269.83,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
088441B1-6C9,2001-07-16,1273988.06,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
E4A8900F-CB3,2001-07-16,9457.65,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
0D64F61B-4FA,2001-07-16,586294.65,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
80800FD8-899,2001-07-17,1734302.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Capacity reservation charge,wire_transfer
994DD626-6B7,2001-07-17,9485.17,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
217CDFB7-734,2001-07-17,9593.17,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
A875310A-E52,2001-07-17,1577074.87,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
3F478C86-CE2,2001-07-18,875965.88,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
0A9C3422-CB8,2001-07-18,231988.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Gas supply contract payment,wire_transfer
369D03E7-F25,2001-07-18,470637.71,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
ABFC953F-230,2001-07-18,653687.26,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Power purchase agreement,wire_transfer
41A09735-57B,2001-07-19,843203.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Interconnection fee,wire_transfer
D1E02821-C6E,2001-07-19,393184.97,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
275BBA28-1CA,2001-07-20,460328.07,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
7F599910-3EC,2001-07-20,559004.07,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
C3578246-6B4,2001-07-21,1148842.35,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
7F85466D-DC3,2001-07-22,35908000.0,USD,ACC-SPE-004,JEDI Partners L.P.,ACC-ENR-001,Enron Corp,Investment return distribution,wire_transfer
E5804BDD-A45,2001-07-22,1676061.14,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Energy trading settlement,wire_transfer
DDEC1073-4CB,2001-07-23,87778.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,IT infrastructure services,wire_transfer
E243224C-6E2,2001-07-23,9630.63,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
DB4FC083-4C2,2001-07-23,1675583.59,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Gas supply contract payment,wire_transfer
36649D21-B60,2001-07-23,373910.15,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Equipment lease payment,wire_transfer
15871E59-7CA,2001-07-24,912330.28,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Power purchase agreement,wire_transfer
04D27E95-A59,2001-07-26,1974511.28,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
A6B81C3E-B4D,2001-07-27,831983.04,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
9B4EBC5A-BC8,2001-07-27,431239.57,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
4AE585E2-018,2001-07-29,1496312.74,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Balancing charge adjustment,wire_transfer
A60B4A65-D1B,2001-07-29,1211414.8,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
3B4C5124-6B2,2001-07-30,1708150.74,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Interconnection fee,wire_transfer
B94200F0-2C8,2001-07-31,1718600.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
8627181F-200,2001-07-31,9579.4,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
9E4E0A84-91F,2001-07-31,1821502.05,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
01CB15FF-342,2001-08-01,1922865.06,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Power purchase agreement,wire_transfer
A12D48E9-570,2001-08-01,9809.88,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
2AAADFD6-07E,2001-08-01,1294847.92,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
E1212B7A-E3B,2001-08-02,9761.52,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Management consulting fees,wire_transfer
7EC9B316-BA9,2001-08-03,1281344.58,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
